version,direction,id,candidate,clause_count,dependency_depth,mean_dependency_distance,max_dependency_distance,normalized_dependency_distance,nominalization_ratio,modifier_density,coordination_count,passive_count,sentence_compression_ratio,token_count,sentence_count,avg_sentence_length,clause_count_native_z,dependency_depth_native_z,mean_dependency_distance_native_z,max_dependency_distance_native_z,normalized_dependency_distance_native_z,nominalization_ratio_native_z,modifier_density_native_z,coordination_count_native_z,passive_count_native_z,sentence_compression_ratio_native_z,token_count_native_z,sentence_count_native_z,avg_sentence_length_native_z
claude-version,CE,118,B,6.0,7.0,3.383562,32.0,0.04635,0.534091,0.592105,3.0,1.0,0.607843,76.0,3.0,25.333333,1.091971935,0.895892151,-0.108751699,0.853297575,-1.771190146,-0.541372737,0.845552016,0.135187105,0.180993771,-1.830360956,3.300396925,6.149075968,-0.302749016
claude-version,CE,118,C,7.0,6.0,3.291667,31.0,0.045718,0.527027,0.586667,7.0,1.0,0.598039,75.0,3.0,25.0,1.552253478,0.343622301,-0.246748081,0.767878982,-1.783734126,-0.59132981,0.799150136,1.448320718,0.180993771,-1.836356537,3.227589019,6.149075968,-0.329276227
claude-version,CE,119,A,12.0,6.0,2.8125,16.0,0.035156,0.55119,0.411765,3.0,4.0,0.631148,85.0,5.0,17.0,3.853661197,0.343622301,-0.966300962,-0.51339991,-1.993369435,-0.420447485,-0.693270175,0.135187105,2.437773962,-1.816108914,3.955668076,12.535735676,-0.965929916
claude-version,CE,119,B,11.0,5.0,2.671233,20.0,0.036592,0.49375,0.384615,3.0,3.0,0.57377,78.0,5.0,15.6,3.393379654,-0.208647549,-1.178438019,-0.171725539,-1.964867607,-0.826666942,-0.92493826,0.135187105,1.685513898,-1.851198107,3.446012736,12.535735676,-1.077344311
claude-version,CE,119,C,9.0,5.0,3.222222,24.0,0.035802,0.485714,0.505263,6.0,9.0,0.713115,95.0,5.0,19.0,2.472816566,-0.208647549,-0.351031869,0.169948832,-1.980547582,-0.883498063,0.104538393,1.120037315,6.199074279,-1.765982457,4.683747132,12.535735676,-0.806766493
claude-version,CE,120,A,7.0,6.0,5.584906,50.0,0.105376,0.498387,0.537037,7.0,0.0,0.628205,54.0,1.0,54.0,1.552253478,0.343622301,3.196950527,2.390832245,-0.599638003,-0.793873774,0.375662582,1.448320718,-0.571266292,-1.817908689,1.698623,-0.237583741,1.978593395
claude-version,CE,120,B,9.0,6.0,5.333333,51.0,0.098765,0.514063,0.472727,11.0,4.0,0.615385,55.0,1.0,55.0,2.472816566,0.343622301,2.81916976,2.476250838,-0.73085359,-0.683012071,-0.173087862,2.761454331,2.437773962,-1.825748688,1.771430906,-0.237583741,2.058175106
claude-version,CE,120,C,9.0,10.0,4.763636,52.0,0.086612,0.596774,0.553571,8.0,1.0,0.653846,56.0,1.0,56.0,2.472816566,2.552701702,1.963670282,2.561669431,-0.972067177,-0.098074439,0.51674546,1.776604121,0.180993771,-1.80222808,1.844238812,-0.237583741,2.137756817
claude-version,CE,121,A,11.0,6.0,4.201835,47.0,0.038549,0.486735,0.428571,8.0,3.0,0.677852,112.0,3.0,37.333333,3.393379654,0.343622301,1.120028027,2.134576467,-1.926024935,-0.876277484,-0.549866351,1.776604121,1.685513898,-1.787547346,5.921481528,6.149075968,0.652231517
claude-version,CE,121,B,8.0,8.0,4.074074,45.0,0.037723,0.527083,0.468468,8.0,3.0,0.677852,111.0,3.0,37.0,2.012535022,1.448162002,0.928172587,1.963739281,-1.942419441,-0.590933774,-0.209429459,1.776604121,1.685513898,-1.787547346,5.848673622,6.149075968,0.625704306
claude-version,CE,121,C,10.0,8.0,4.027027,48.0,0.03628,0.491346,0.45614,9.0,3.0,0.684564,114.0,3.0,38.0,2.93309811,1.448162002,0.857523305,2.219995059,-1.971060205,-0.843668189,-0.314622983,2.104887524,1.685513898,-1.78344266,6.067097339,6.149075968,0.705286018
claude-version,CE,122,A,10.0,8.0,4.025316,40.0,0.050953,0.514865,0.444444,6.0,1.0,0.704082,81.0,2.0,40.5,2.93309811,1.448162002,0.85495394,1.536646317,-1.679829483,-0.677340274,-0.414423716,1.120037315,0.180993771,-1.771506537,3.664436453,2.955746113,0.904240295
claude-version,CE,122,B,7.0,8.0,4.236559,34.0,0.045554,0.618478,0.484211,2.0,3.0,0.836735,95.0,2.0,47.5,1.552253478,1.448162002,1.172172174,1.02413476,-1.786989209,0.055417676,-0.075096102,-0.193096298,1.685513898,-1.690383341,4.683747132,2.955746113,1.461312273
claude-version,CE,122,C,7.0,7.0,3.883721,30.0,0.04516,0.572619,0.5,3.0,1.0,0.755102,88.0,2.0,44.0,1.552253478,0.895892151,0.642324334,0.682460389,-1.794809349,-0.268900188,0.059629769,0.135187105,0.180993771,-1.740305543,4.174091793,2.955746113,1.182776284
claude-version,CE,123,A,9.0,10.0,3.23913,50.0,0.035208,0.651042,0.547368,6.0,0.0,0.697479,95.0,3.0,31.666667,2.472816566,2.552701702,-0.325641556,2.390832245,-1.992337335,0.285712426,0.463815915,1.120037315,-0.571266292,-1.775544564,4.683747132,6.149075968,0.20126854
claude-version,CE,123,B,10.0,9.0,3.134146,46.0,0.038221,0.574444,0.517647,9.0,0.0,0.596639,85.0,3.0,28.333333,2.93309811,2.000431852,-0.483293355,2.049157874,-1.932535102,-0.255993668,0.210209758,2.104887524,-0.571266292,-1.837212699,3.955668076,6.149075968,-0.064003883
claude-version,CE,123,C,9.0,9.0,3.102564,49.0,0.039776,0.594186,0.481481,6.0,3.0,0.596639,81.0,3.0,27.0,2.472816566,2.000431852,-0.53071924,2.305413652,-1.901671354,-0.116376945,-0.098390903,1.120037315,1.685513898,-1.837212699,3.664436453,6.149075968,-0.170112805
claude-version,CE,124,A,16.0,7.0,3.79798,48.0,0.038363,0.588776,0.382353,15.0,0.0,0.792793,102.0,3.0,34.0,5.694787373,0.895892151,0.513569258,2.219995059,-1.929716676,-0.154636821,-0.944239668,4.074587943,-0.571266292,-1.717255824,5.193402472,6.149075968,0.386959173
claude-version,CE,124,B,14.0,8.0,3.443182,47.0,0.039127,0.563636,0.406593,11.0,1.0,0.693694,91.0,3.0,30.333333,4.774224285,1.448162002,-0.019221864,2.134576467,-1.914552751,-0.332428554,-0.737402306,2.761454331,0.180993771,-1.77785926,4.392515509,6.149075968,0.095159539
claude-version,CE,124,C,15.0,8.0,4.058824,38.0,0.047751,0.56383,0.431818,12.0,1.0,0.666667,88.0,3.0,29.333333,5.234505829,1.448162002,0.90527205,1.365809131,-1.743383001,-0.331056574,-0.522160042,3.089737734,0.180993771,-1.79438747,4.174091793,6.149075968,0.015577828
claude-version,CE,125,A,5.0,5.0,3.12766,20.0,0.066546,0.671154,0.58,0.0,3.0,0.431373,50.0,3.0,16.666667,0.631690391,-0.208647549,-0.493033216,-0.171725539,-1.370338537,0.427945812,0.742261328,-0.849663104,1.685513898,-1.938280191,1.407391378,6.149075968,-0.992457126
claude-version,CE,125,B,6.0,5.0,3.313725,21.0,0.064975,0.554688,0.555556,0.0,3.0,0.460784,54.0,3.0,18.0,1.091971935,-0.208647549,-0.213624144,-0.086306946,-1.401519854,-0.395709399,0.533683255,-0.849663104,1.685513898,-1.92029406,1.698623,6.149075968,-0.886348205
claude-version,CE,125,C,10.0,4.0,3.441558,29.0,0.044696,0.629487,0.575,3.0,4.0,0.72549,80.0,3.0,26.666667,2.93309811,-0.7609174,-0.021660583,0.597041796,-1.804018853,0.133274048,0.699596856,0.135187105,2.437773962,-1.758414595,3.591628547,6.149075968,-0.196640015
claude-version,CE,126,A,9.0,6.0,3.802198,28.0,0.041782,0.642553,0.458333,0.0,10.0,0.515528,96.0,5.0,19.2,2.472816566,0.343622301,0.519903321,0.511623203,-1.861856127,0.225677659,-0.295910345,-0.849663104,6.951334342,-1.886815675,4.756555038,12.535735676,-0.790850151
claude-version,CE,126,B,12.0,6.0,3.90566,32.0,0.036846,0.611607,0.459459,0.0,6.0,0.590062,111.0,5.0,22.2,3.853661197,0.343622301,0.675269572,0.853297575,-1.959826198,0.006825512,-0.286302306,-0.849663104,3.942294088,-1.841234826,5.848673622,12.535735676,-0.552105018
claude-version,CE,126,C,10.0,6.0,3.77551,30.0,0.038526,0.646226,0.485437,0.0,6.0,0.546584,103.0,5.0,20.6,2.93309811,0.343622301,0.479826631,0.682460389,-1.926481441,0.251653357,-0.064634773,-0.849663104,3.942294088,-1.867823552,5.266210377,12.535735676,-0.679435756
claude-version,CE,127,A,13.0,8.0,3.644231,34.0,0.035041,0.60614,0.542056,9.0,10.0,0.652482,107.0,3.0,35.666667,4.313942741,1.448162002,0.2826883,1.02413476,-1.995651963,-0.031837471,0.41848918,2.104887524,6.951334342,-1.803062226,5.557442,6.149075968,0.519595385
claude-version,CE,127,B,11.0,7.0,3.747253,29.0,0.041179,0.561538,0.531915,9.0,9.0,0.567376,94.0,3.0,31.333333,3.393379654,0.895892151,0.437393814,0.597041796,-1.873824513,-0.347265748,0.331957097,2.104887524,6.199074279,-1.855108322,4.610939226,6.149075968,0.17474125
claude-version,CE,127,C,9.0,7.0,3.44186,26.0,0.040022,0.542553,0.505618,8.0,7.0,0.503546,89.0,3.0,29.666667,2.472816566,0.895892151,-0.021207077,0.340786018,-1.896788729,-0.481528917,0.107567571,1.776604121,4.694554152,-1.894143199,4.246899698,6.149075968,0.042105118
claude-version,CE,128,A,14.0,8.0,3.345238,40.0,0.039824,0.570213,0.482759,12.0,4.0,0.694444,87.0,3.0,29.0,4.774224285,1.448162002,-0.166301874,1.536646317,-1.900718647,-0.285915578,-0.087485864,3.089737734,2.437773962,-1.777400602,4.101283887,6.149075968,-0.010949382
claude-version,CE,128,B,13.0,8.0,3.246753,22.0,0.042166,0.446429,0.432099,9.0,0.0,0.657407,81.0,4.0,20.25,4.313942741,1.448162002,-0.314194291,-0.000888353,-1.854234468,-1.161324167,-0.519762299,2.104887524,-0.571266292,-1.80005037,3.664436453,9.342405822,-0.707289355
claude-version,CE,128,C,12.0,7.0,3.1125,25.0,0.038906,0.588889,0.481928,9.0,0.0,0.666667,83.0,3.0,27.666667,3.853661197,0.895892151,-0.515798602,0.255367425,-1.918939175,-0.153837678,-0.0945767,2.104887524,-0.571266292,-1.79438747,3.810052264,6.149075968,-0.117058304
claude-version,CE,129,A,12.0,9.0,3.254902,28.0,0.031911,0.538393,0.377358,3.0,6.0,0.669355,106.0,4.0,26.5,3.853661197,2.000431852,-0.301957145,0.511623203,-2.05777642,-0.510948711,-0.986861476,0.135187105,3.942294088,-1.792743638,5.484634094,9.342405822,-0.20990366
claude-version,CE,129,B,12.0,8.0,3.372549,30.0,0.033064,0.564167,0.40566,3.0,3.0,0.645161,106.0,4.0,26.5,3.853661197,1.448162002,-0.125289641,0.682460389,-2.034891596,-0.328673288,-0.745363496,0.135187105,1.685513898,-1.807539343,5.484634094,9.342405822,-0.20990366
claude-version,CE,129,C,12.0,7.0,3.633028,28.0,0.033331,0.618103,0.345133,3.0,4.0,0.693548,113.0,4.0,28.25,3.853661197,0.895892151,0.26586504,0.511623203,-2.029592161,0.052765652,-1.261834,0.135187105,2.437773962,-1.777948545,5.994289434,9.342405822,-0.070635666
claude-version,CE,130,A,11.0,10.0,3.945946,70.0,0.053324,0.397674,0.453333,16.0,2.0,0.683673,75.0,1.0,75.0,3.393379654,2.552701702,0.735766032,4.099204101,-1.63276971,-1.506122733,-0.338574817,4.402871346,0.933253835,-1.783987546,3.227589019,-0.237583741,3.649809328
claude-version,CE,130,B,9.0,8.0,4.119403,55.0,0.061484,0.503947,0.529412,13.0,4.0,0.622449,68.0,1.0,68.0,2.472816566,1.448162002,0.996241992,2.817925209,-1.470809464,-0.754553088,0.310599262,3.418021137,2.437773962,-1.821428739,2.71793368,-0.237583741,3.092737351
claude-version,CE,130,C,11.0,7.0,4.313433,64.0,0.06438,0.533824,0.455882,14.0,0.0,0.581633,68.0,1.0,68.0,3.393379654,0.895892151,1.287611902,3.586692544,-1.413329455,-0.543260979,-0.316824469,3.74630454,-0.571266292,-1.846389534,2.71793368,-0.237583741,3.092737351
claude-version,CE,131,A,6.0,8.0,3.231579,34.0,0.034017,0.842708,0.673469,3.0,3.0,0.644928,98.0,3.0,32.666667,1.091971935,1.448162002,-0.3369807,1.02413476,-2.015976386,1.641186983,1.539822443,0.135187105,1.685513898,-1.807681833,4.902170849,6.149075968,0.280850252
claude-version,CE,131,B,8.0,6.0,3.411111,32.0,0.037901,0.7,0.548387,4.0,6.0,0.601449,93.0,3.0,31.0,2.012535022,0.343622301,-0.067382068,0.853297575,-1.938886484,0.631946621,0.472510935,0.463470509,3.942294088,-1.83427117,4.538131321,6.149075968,0.14821404
claude-version,CE,131,C,10.0,7.0,3.407407,37.0,0.03155,0.69,0.540541,4.0,9.0,0.73913,111.0,3.0,37.0,2.93309811,0.895892151,-0.07294427,1.280390539,-2.064941573,0.561225964,0.405561845,0.463470509,6.199074279,-1.75007313,5.848673622,6.149075968,0.625704306
claude-version,CE,132,A,13.0,6.0,3.0,18.0,0.033333,0.626,0.569892,17.0,1.0,0.68595,93.0,3.0,31.0,4.313942741,0.343622301,-0.684736987,-0.342562725,-2.029552465,0.108613755,0.656010831,4.731154749,0.180993771,-1.782595059,4.538131321,6.149075968,0.14821404
claude-version,CE,132,B,14.0,6.0,3.0,19.0,0.031579,0.636458,0.520408,17.0,0.0,0.727273,98.0,3.0,32.666667,4.774224285,0.343622301,-0.684736987,-0.257144132,-2.064365979,0.182573419,0.23376908,4.731154749,-0.571266292,-1.757324211,4.902170849,6.149075968,0.280850252
claude-version,CE,132,C,12.0,8.0,3.184211,29.0,0.041898,0.619231,0.443038,17.0,0.0,0.570248,79.0,3.0,26.333333,3.853661197,1.448162002,-0.408112019,0.597041796,-1.859553751,0.060742942,-0.426420966,4.731154749,-0.571266292,-1.853351966,3.518820642,6.149075968,-0.223167305
claude-version,CE,133,A,15.0,8.0,2.927711,32.0,0.035274,0.584615,0.360465,6.0,4.0,0.686441,86.0,3.0,28.666667,5.234505829,1.448162002,-0.793291538,0.853297575,-1.991027363,-0.184063687,-1.131007662,1.120037315,2.437773962,-1.782294791,4.028475981,6.149075968,-0.037476593
claude-version,CE,133,B,12.0,11.0,2.961039,36.0,0.038455,0.533784,0.35,3.0,2.0,0.635593,80.0,3.0,26.666667,3.853661197,3.104971552,-0.743243729,1.194971946,-1.927890654,-0.543543862,-1.220304403,0.135187105,0.933253835,-1.813390599,3.591628547,6.149075968,-0.196640015
claude-version,CE,133,C,13.0,10.0,2.938272,32.0,0.036275,0.490244,0.440476,6.0,6.0,0.669492,84.0,3.0,28.0,4.313942741,2.552701702,-0.777432353,0.853297575,-1.971159445,-0.851461605,-0.448282242,1.120037315,3.942294088,-1.792659857,3.88286017,6.149075968,-0.090531093
claude-version,CE,134,A,7.0,5.0,2.911392,16.0,0.036853,0.5875,0.54878,0.0,3.0,0.693694,82.0,3.0,27.333333,1.552253478,-0.208647549,-0.817797364,-0.51339991,-1.959687261,-0.163660777,0.475864362,-0.849663104,1.685513898,-1.77785926,3.737244359,6.149075968,-0.143585594
claude-version,CE,134,B,11.0,5.0,2.716418,12.0,0.040544,0.484722,0.428571,0.0,4.0,0.594595,70.0,3.0,23.333333,3.393379654,-0.208647549,-1.110584855,-0.855074281,-1.886428037,-0.890513552,-0.549866351,-0.849663104,2.437773962,-1.838462696,2.863549491,6.149075968,-0.461912438
claude-version,CE,134,C,9.0,6.0,2.789474,16.0,0.036704,0.437209,0.518987,0.0,5.0,0.666667,79.0,3.0,26.333333,2.472816566,0.343622301,-1.00087852,-0.51339991,-1.962644623,-1.226528613,0.221643837,-0.849663104,3.190034025,-1.79438747,3.518820642,6.149075968,-0.223167305
claude-version,CE,135,A,11.0,6.0,3.15,25.0,0.039375,0.54359,0.433735,3.0,4.0,0.616,83.0,3.0,27.666667,3.393379654,0.343622301,-0.459485807,0.255367425,-1.90963043,-0.474195185,-0.505802483,0.135187105,2.437773962,-1.825372588,3.810052264,6.149075968,-0.117058304
claude-version,CE,135,B,12.0,8.0,2.987179,26.0,0.038297,0.579487,0.432099,3.0,4.0,0.6,81.0,3.0,27.0,3.853661197,1.448162002,-0.703989956,0.340786018,-1.931026649,-0.22032924,-0.519762299,0.135187105,2.437773962,-1.835157298,3.664436453,6.149075968,-0.170112805
claude-version,CE,135,C,6.0,7.0,3.125,25.0,0.065104,0.528947,0.34,8.0,0.0,0.36,50.0,2.0,25.0,1.091971935,0.895892151,-0.49702767,0.255367425,-1.398959453,-0.577751444,-1.305633348,1.776604121,-0.571266292,-1.981927948,1.407391378,2.955746113,-0.329276227
claude-version,CE,136,A,10.0,6.0,3.4625,26.0,0.043281,0.707955,0.457831,3.0,0.0,0.528571,83.0,3.0,27.666667,2.93309811,0.343622301,0.009787485,0.340786018,-1.832103871,0.688204905,-0.300193858,0.135187105,-0.571266292,-1.878839301,3.810052264,6.149075968,-0.117058304
claude-version,CE,136,B,10.0,6.0,3.586207,27.0,0.041221,0.704082,0.411111,3.0,3.0,0.557143,90.0,3.0,30.0,2.93309811,0.343622301,0.195555137,0.426204611,-1.872990894,0.660814794,-0.698850688,0.135187105,1.685513898,-1.861366255,4.319707604,6.149075968,0.068632329
claude-version,CE,136,C,11.0,7.0,3.755556,29.0,0.041728,0.65,0.473118,3.0,3.0,0.6,93.0,3.0,31.0,3.393379654,0.895892151,0.449862218,0.597041796,-1.862927923,0.278343333,-0.1697515,0.135187105,1.685513898,-1.835157298,4.538131321,6.149075968,0.14821404
claude-version,CE,137,A,11.0,10.0,3.777778,28.0,0.038159,0.5625,0.5,3.0,1.0,0.651515,102.0,3.0,34.0,3.393379654,2.552701702,0.483232429,0.511623203,-1.933765683,-0.340462421,0.059629769,0.135187105,0.180993771,-1.80365359,5.193402472,6.149075968,0.386959173
claude-version,CE,137,B,11.0,8.0,3.72973,29.0,0.033601,0.494068,0.447368,3.0,1.0,0.75,114.0,3.0,38.0,3.393379654,1.448162002,0.411079971,0.597041796,-2.024233183,-0.824418026,-0.389473533,0.135187105,0.180993771,-1.743425642,6.067097339,6.149075968,0.705286018
claude-version,CE,137,C,11.0,8.0,4.020833,29.0,0.041884,0.560185,0.535354,3.0,4.0,0.636364,99.0,3.0,33.0,3.393379654,1.448162002,0.848221933,0.597041796,-1.859831624,-0.356834253,0.361301721,0.135187105,2.437773962,-1.812919099,4.974978755,6.149075968,0.307377462
claude-version,CE,138,A,14.0,7.0,2.956044,31.0,0.032484,0.571875,0.557895,3.0,13.0,0.568493,95.0,4.0,23.75,4.774224285,0.895892151,-0.750744593,0.767878982,-2.046403476,-0.274161805,0.553641696,0.135187105,9.208114532,-1.854425227,4.683747132,9.342405822,-0.428753366
claude-version,CE,138,B,13.0,6.0,3.482759,29.0,0.030024,0.619231,0.608333,6.0,3.0,0.69863,120.0,4.0,30.0,4.313942741,0.343622301,0.04020991,0.597041796,-2.095229727,0.060742942,0.984023828,1.120037315,1.685513898,-1.774840677,6.503944773,9.342405822,0.068632329
claude-version,CE,138,C,14.0,7.0,3.358491,26.0,0.031684,0.559701,0.581818,3.0,7.0,0.630137,110.0,4.0,27.5,4.774224285,0.895892151,-0.146400182,0.340786018,-2.062281932,-0.360257133,0.75777413,0.135187105,4.694554152,-1.816727186,5.775865717,9.342405822,-0.130321949
claude-version,CE,139,A,13.0,5.0,4.612245,66.0,0.047064,0.343023,0.3,9.0,5.0,0.619048,100.0,2.0,50.0,4.313942741,-0.208647549,1.736330273,3.75752973,-1.757018625,-1.892618199,-1.646949127,2.104887524,3.190034025,-1.823508601,5.04778666,2.955746113,1.660266551
claude-version,CE,139,B,11.0,5.0,4.605769,66.0,0.044286,0.342222,0.330189,9.0,5.0,0.646259,106.0,2.0,53.0,3.393379654,-0.208647549,1.726605429,3.75752973,-1.812156561,-1.898282924,-1.389349576,2.104887524,3.190034025,-1.806867867,5.484634094,2.955746113,1.899011684
claude-version,CE,139,C,14.0,6.0,4.536842,67.0,0.047756,0.34359,0.298969,12.0,5.0,0.598639,97.0,2.0,48.5,4.774224285,0.343622301,1.623099508,3.842948323,-1.743283761,-1.888608338,-1.655746541,3.089737734,3.190034025,-1.83598961,4.829362943,2.955746113,1.540893984
claude-version,CE,140,A,13.0,6.0,4.454545,39.0,0.040496,0.582203,0.561404,17.0,2.0,0.628049,114.0,4.0,28.5,4.313942741,0.343622301,1.499516199,1.451227724,-1.887380744,-0.201121509,0.583583622,4.731154749,0.933253835,-1.81800409,6.067097339,9.342405822,-0.050740238
claude-version,CE,140,B,14.0,6.0,4.235294,41.0,0.035591,0.660345,0.569106,18.0,0.0,0.682927,123.0,4.0,30.75,4.774224285,0.343622301,1.170272555,1.62206491,-1.984735525,0.351503854,0.649303976,5.059438153,-0.571266292,-1.784443758,6.72236849,9.342405822,0.128318612
claude-version,CE,140,C,12.0,6.0,4.283019,40.0,0.040406,0.615094,0.563636,15.0,0.0,0.609756,110.0,4.0,27.5,3.853661197,0.343622301,1.241939973,1.536646317,-1.889167071,0.031485806,0.602629043,4.074587943,-0.571266292,-1.829191071,5.775865717,9.342405822,-0.130321949
claude-version,CE,141,A,6.0,6.0,3.384615,28.0,0.065089,0.715909,0.425926,6.0,0.0,0.71875,54.0,2.0,27.0,1.091971935,0.343622301,-0.107170436,0.511623203,-1.399257174,0.744456116,-0.572435856,1.120037315,-0.571266292,-1.762536404,1.698623,2.955746113,-0.170112805
claude-version,CE,141,B,7.0,7.0,3.211538,28.0,0.06176,0.635714,0.444444,5.0,1.0,0.734375,54.0,2.0,27.0,1.552253478,0.895892151,-0.367075759,0.511623203,-1.465331397,0.177311802,-0.414423716,0.791753912,0.180993771,-1.752981023,1.698623,2.955746113,-0.170112805
claude-version,CE,141,C,7.0,8.0,3.442308,30.0,0.066198,0.578846,0.407407,5.0,0.0,0.6875,54.0,2.0,27.0,1.552253478,1.448162002,-0.020534327,0.682460389,-1.377245665,-0.224862434,-0.730456529,0.791753912,-0.571266292,-1.781647166,1.698623,2.955746113,-0.170112805
claude-version,CE,142,A,10.0,9.0,3.782051,57.0,0.048488,0.5,0.425,14.0,9.0,0.631068,80.0,2.0,40.0,2.93309811,2.000431852,0.489649084,2.988762395,-1.728754974,-0.782466531,-0.580337317,3.74630454,6.199074279,-1.816157838,3.591628547,2.955746113,0.86444944
claude-version,CE,142,B,13.0,9.0,4.028986,53.0,0.058391,0.465385,0.450704,11.0,5.0,0.553398,71.0,2.0,35.5,4.313942741,2.000431852,0.860465086,2.647088023,-1.532199543,-1.027266088,-0.361007797,2.761454331,3.190034025,-1.863656489,2.936357396,2.955746113,0.50633174
claude-version,CE,142,C,10.0,11.0,3.362319,50.0,0.048729,0.558571,0.450704,10.0,4.0,0.553398,71.0,2.0,35.5,2.93309811,3.104971552,-0.140651771,2.390832245,-1.723971589,-0.368248568,-0.361007797,2.433170927,2.437773962,-1.863656489,2.936357396,2.955746113,0.50633174
claude-version,CE,143,A,12.0,7.0,3.631068,32.0,0.035253,0.604386,0.46729,6.0,1.0,0.620438,107.0,4.0,26.75,3.853661197,0.895892151,0.262921758,0.853297575,-1.991444172,-0.044241875,-0.219481209,1.120037315,0.180993771,-1.822658554,5.557442,9.342405822,-0.190008232
claude-version,CE,143,B,11.0,7.0,3.653465,26.0,0.036173,0.727885,0.504762,9.0,0.0,0.635036,105.0,4.0,26.25,3.393379654,0.895892151,0.296554763,0.340786018,-1.973183948,0.829151175,0.100263413,2.104887524,-0.571266292,-1.81373123,5.411826189,9.342405822,-0.229799088
claude-version,CE,143,C,10.0,9.0,3.833333,40.0,0.035494,0.634483,0.513514,6.0,0.0,0.686131,111.0,3.0,37.0,2.93309811,2.000431852,0.566657958,1.536646317,-1.986660787,0.168606089,0.174943306,1.120037315,-0.571266292,-1.78248437,5.848673622,6.149075968,0.625704306
claude-version,CE,144,A,12.0,8.0,3.641975,48.0,0.044963,0.59881,0.464286,8.0,1.0,0.711712,84.0,3.0,28.0,3.853661197,1.448162002,0.279300522,2.219995059,-1.798719418,-0.083675713,-0.245114024,1.776604121,0.180993771,-1.766840453,3.88286017,6.149075968,-0.090531093
claude-version,CE,144,B,10.0,11.0,3.08,45.0,0.041067,0.55375,0.454545,10.0,3.0,0.657658,77.0,2.0,38.5,2.93309811,3.104971552,-0.564603024,1.963739281,-1.876047497,-0.402342997,-0.328232949,2.433170927,1.685513898,-1.799896873,3.37320483,2.955746113,0.745076873
claude-version,CE,144,C,10.0,9.0,3.592105,43.0,0.047265,0.524359,0.448718,8.0,3.0,0.666667,78.0,2.0,39.0,2.93309811,2.000431852,0.204412013,1.792902095,-1.753029163,-0.610198081,-0.377954125,1.776604121,1.685513898,-1.79438747,3.446012736,2.955746113,0.784867729
claude-version,CE,145,A,16.0,4.0,4.207792,24.0,0.054647,0.723864,0.4375,17.0,0.0,0.478571,80.0,3.0,26.666667,5.694787373,-0.7609174,1.128973502,0.169948832,-1.606510715,0.800714399,-0.473676136,4.731154749,-0.571266292,-1.90941652,3.591628547,6.149075968,-0.196640015
claude-version,CE,145,B,17.0,7.0,4.0,29.0,0.043956,0.690385,0.5,13.0,1.0,0.578571,94.0,3.0,31.333333,6.155068917,0.895892151,0.816937547,0.597041796,-1.818706424,0.563948709,0.059629769,3.418021137,0.180993771,-1.848262083,4.610939226,6.149075968,0.17474125
claude-version,CE,145,C,14.0,6.0,4.094118,31.0,0.048166,0.669149,0.488636,14.0,0.0,0.514286,88.0,3.0,29.333333,4.774224285,0.343622301,0.958272151,0.767878982,-1.735146052,0.413766321,-0.037338043,3.74630454,-0.571266292,-1.887575213,4.174091793,6.149075968,0.015577828
claude-version,CE,146,A,11.0,7.0,2.802632,22.0,0.036877,0.497561,0.45679,12.0,4.0,0.53719,81.0,5.0,16.2,3.393379654,0.895892151,-0.981119487,-0.000888353,-1.959210907,-0.7997153,-0.309076601,3.089737734,2.437773962,-1.8735684,3.664436453,12.535735676,-1.029595285
claude-version,CE,146,B,10.0,6.0,3.042254,22.0,0.042849,0.453571,0.473684,12.0,4.0,0.528926,76.0,5.0,15.2,2.93309811,0.343622301,-0.621285231,-0.000888353,-1.840678237,-1.110815473,-0.164921882,3.089737734,2.437773962,-1.878622203,3.300396925,12.535735676,-1.109176996
claude-version,CE,146,C,11.0,7.0,2.8,21.0,0.035,0.538372,0.482353,12.0,2.0,0.586777,85.0,5.0,17.0,3.393379654,0.895892151,-0.985071894,-0.086306946,-1.996465734,-0.511097224,-0.090950219,3.089737734,0.933253835,-1.84324375,3.955668076,12.535735676,-0.965929916
claude-version,CE,147,A,12.0,9.0,3.203883,31.0,0.031106,0.592857,0.490566,10.0,7.0,0.657343,106.0,3.0,35.333333,3.853661197,2.000431852,-0.378571078,0.767878982,-2.073754116,-0.125775721,-0.020869557,2.433170927,4.694554152,-1.800089509,5.484634094,6.149075968,0.493068095
claude-version,CE,147,B,12.0,7.0,3.237113,33.0,0.033372,0.578846,0.514851,10.0,0.0,0.615385,101.0,4.0,25.25,3.853661197,0.895892151,-0.328670433,0.938716167,-2.028778391,-0.224862434,0.186351785,2.433170927,-0.571266292,-1.825748688,5.120594566,9.342405822,-0.309380799
claude-version,CE,147,C,14.0,9.0,3.205882,28.0,0.03143,0.502778,0.47619,16.0,3.0,0.664336,105.0,3.0,35.0,4.774224285,2.000431852,-0.375569231,0.511623203,-2.067323341,-0.762820333,-0.143538448,4.402871346,1.685513898,-1.79581298,5.411826189,6.149075968,0.466540884
claude-version,CE,148,A,15.0,6.0,3.824742,26.0,0.03943,0.645556,0.36,6.0,5.0,0.619403,100.0,3.0,33.333333,5.234505829,0.343622301,0.553757072,0.340786018,-1.908538786,0.246915073,-1.134975458,1.120037315,3.190034025,-1.823291503,5.04778666,6.149075968,0.333904673
