version,direction,id,candidate,clause_count,dependency_depth,mean_dependency_distance,max_dependency_distance,normalized_dependency_distance,nominalization_ratio,modifier_density,coordination_count,passive_or_beishi_count,sentence_compression_ratio,token_count,sentence_count,avg_sentence_length,clause_count_native_z,dependency_depth_native_z,mean_dependency_distance_native_z,max_dependency_distance_native_z,normalized_dependency_distance_native_z,nominalization_ratio_native_z,modifier_density_native_z,coordination_count_native_z,passive_or_beishi_count_native_z,sentence_compression_ratio_native_z,token_count_native_z,sentence_count_native_z,avg_sentence_length_native_z
claude-version,EC,001,A,10.0,7.0,5.064935,40.0,0.065778,0.404167,0.341772,5.0,1.0,1.205479,79.0,2.0,39.5,2.55596894,2.252847381,1.15633382,2.062594597,-1.975970261,-0.839281657,-0.029851219,1.251987134,0.552788273,-2.09074786,4.93924896,9.75475982,1.169875135
claude-version,EC,001,B,9.0,5.0,4.621622,23.0,0.062454,0.495763,0.402597,6.0,0.0,1.287671,77.0,3.0,25.666667,2.101703675,0.516414992,0.740215521,0.326317888,-2.047364608,-0.082702019,0.553005408,1.632345359,-0.632943758,-2.068696584,4.747347017,19.608052568,-0.161190405
claude-version,EC,001,C,9.0,5.0,4.537313,36.0,0.067721,0.558,0.391304,5.0,1.0,1.09589,69.0,2.0,34.5,2.101703675,0.516414992,0.661078393,1.654058901,-1.934237645,0.431373343,0.444790038,1.251987134,0.552788273,-2.120149472,3.979739247,9.75475982,0.688767097
claude-version,EC,002,A,18.0,5.0,5.292135,59.0,0.059462,0.394203,0.252747,3.0,15.0,1.461538,91.0,2.0,45.5,6.19009106,0.516414992,1.369596408,4.003139155,-2.111628112,-0.921583935,-0.88293484,0.491270684,17.153036713,-2.022049841,6.090660616,9.75475982,1.747204781
claude-version,EC,002,B,17.0,5.0,4.463918,23.0,0.04602,0.462658,0.316832,3.0,14.0,1.730769,101.0,4.0,25.25,5.735825795,0.516414992,0.592185754,0.326317888,-2.400341353,-0.356148119,-0.268839205,0.491270684,15.967304682,-1.949817907,7.050170329,29.461345316,-0.201282774
claude-version,EC,002,C,19.0,5.0,4.730769,30.0,0.045488,0.455114,0.299065,3.0,11.0,1.871795,107.0,3.0,35.666667,6.644356325,0.516414992,0.842666981,1.041255356,-2.411767885,-0.418461285,-0.439091794,0.491270684,12.410108588,-1.911982069,7.625876157,19.608052568,0.801025671
claude-version,EC,003,A,10.0,6.0,3.615385,24.0,0.03973,0.374074,0.361702,0.0,6.0,1.851351,94.0,3.0,31.333333,2.55596894,1.384631187,-0.204294631,0.428451812,-2.535440764,-1.087848745,0.161128355,-0.649803992,6.48144843,-1.917466986,6.37851353,19.608052568,0.384065307
claude-version,EC,003,B,12.0,6.0,4.310345,26.0,0.049544,0.384416,0.344444,0.0,4.0,1.675676,90.0,3.0,30.0,3.46449947,1.384631187,0.448033573,0.63271966,-2.324651317,-1.0024242,-0.004246732,-0.649803992,4.109984367,-1.964598798,5.994709645,19.608052568,0.255769863
claude-version,EC,003,C,15.0,6.0,3.815789,20.0,0.050208,0.411538,0.367089,0.0,2.0,1.540541,79.0,3.0,26.333333,4.827295265,1.384631187,-0.016184263,0.019916115,-2.31038963,-0.778397464,0.212749377,-0.649803992,1.738520305,-2.000854141,4.93924896,19.608052568,-0.097042731
claude-version,EC,004,A,11.0,5.0,4.102273,27.0,0.046617,0.505769,0.397849,3.0,4.0,2.029412,93.0,5.0,18.6,3.010234205,0.516414992,0.252725593,0.734853584,-2.387518722,-5.2822e-05,0.507507615,0.491270684,4.109984367,-1.869695034,6.282562558,39.314638064,-0.841156464
claude-version,EC,004,B,15.0,5.0,2.925,22.0,0.036562,0.455224,0.317647,3.0,7.0,1.735294,85.0,5.0,17.0,4.827295265,0.516414992,-0.852328486,0.224183963,-2.603484474,-0.417552689,-0.261029454,0.491270684,7.667180462,-1.948603896,5.514954788,39.314638064,-0.995111037
claude-version,EC,004,C,17.0,5.0,3.675,22.0,0.045937,0.439286,0.423529,3.0,4.0,1.779412,85.0,5.0,17.0,5.735825795,0.516414992,-0.148336668,0.224183963,-2.402124063,-0.549199991,0.753586664,0.491270684,4.109984367,-1.936767486,5.514954788,39.314638064,-0.995111037
claude-version,EC,005,A,15.0,5.0,3.77381,16.0,0.044926,0.49375,0.340909,8.0,2.0,1.573333,88.0,4.0,22.0,4.827295265,0.516414992,-0.055588093,-0.388619581,-2.42383877,-0.099329326,-0.038120932,2.39306181,1.738520305,-1.992056381,5.802807702,29.461345316,-0.514002998
claude-version,EC,005,B,16.0,6.0,3.351064,18.0,0.03565,0.505625,0.346939,9.0,4.0,1.826667,98.0,4.0,24.5,5.28156053,1.384631187,-0.452401059,-0.184351733,-2.623072814,-0.001242257,0.019661649,2.773420035,4.109984367,-1.924089451,6.762317415,29.461345316,-0.273448979
claude-version,EC,005,C,17.0,6.0,3.705882,18.0,0.043599,0.515942,0.370787,6.0,2.0,1.613333,89.0,4.0,22.25,5.735825795,1.384631187,-0.119349101,-0.184351733,-2.452340665,0.083975788,0.248185526,1.632345359,1.738520305,-1.981324789,5.898758673,29.461345316,-0.489947597
claude-version,EC,006,A,9.0,6.0,3.241935,22.0,0.052289,0.393137,0.415385,3.0,7.0,1.439394,65.0,3.0,21.666667,2.101703675,1.384631187,-0.554835623,0.224183963,-2.265692989,-0.930389057,0.675546642,0.491270684,7.667180462,-2.02799085,3.595935362,19.608052568,-0.546076836
claude-version,EC,006,B,10.0,5.0,3.428571,25.0,0.04898,0.457895,0.410959,3.0,7.0,1.636364,73.0,3.0,24.333333,2.55596894,0.516414992,-0.379648668,0.530585736,-2.336765159,-0.395490326,0.633134419,0.491270684,7.667180462,-1.975145807,4.363543132,19.608052568,-0.289485946
claude-version,EC,006,C,11.0,5.0,3.578125,21.0,0.055908,0.430769,0.402985,3.0,6.0,1.484848,67.0,3.0,22.333333,3.010234205,0.516414992,-0.239268945,0.122050039,-2.187962501,-0.619550102,0.556723425,0.491270684,6.48144843,-2.015796005,3.787837304,19.608052568,-0.481929161
claude-version,EC,007,A,15.0,6.0,3.85567,28.0,0.039749,0.411446,0.376238,7.0,2.0,1.8,101.0,4.0,25.25,4.827295265,1.384631187,0.021250267,0.836987508,-2.535032673,-0.779157381,0.300419829,2.012703584,1.738520305,-1.931243936,7.050170329,29.461345316,-0.201282774
claude-version,EC,007,B,13.0,6.0,3.688889,23.0,0.040988,0.442683,0.404255,7.0,0.0,1.76,94.0,4.0,23.5,3.918764735,1.384631187,-0.135299679,0.326317888,-2.508420882,-0.521140894,0.568893222,2.012703584,-0.632943758,-1.941975528,6.37851353,29.461345316,-0.369670587
claude-version,EC,007,C,10.0,7.0,4.107143,24.0,0.048895,0.471528,0.352273,5.0,0.0,1.586667,88.0,4.0,22.0,2.55596894,2.252847381,0.257296846,0.428451812,-2.338590827,-0.28288224,0.070774797,1.251987134,-0.632943758,-1.988479005,5.802807702,29.461345316,-0.514002998
claude-version,EC,008,A,11.0,4.0,3.97561,25.0,0.048483,0.523288,0.470588,1.0,2.0,1.765625,85.0,3.0,28.333333,3.010234205,-0.351801202,0.133832638,0.530585736,-2.347439946,0.144653482,1.204530356,-0.269445767,1.738520305,-1.940466398,5.514954788,19.608052568,0.095400484
claude-version,EC,008,B,11.0,5.0,3.746835,27.0,0.047428,0.526761,0.45122,1.0,2.0,1.75,82.0,3.0,27.333333,3.010234205,0.516414992,-0.080908332,0.734853584,-2.370099704,0.173340336,1.018936157,-0.269445767,1.738520305,-1.944658426,5.227101874,19.608052568,-0.000821123
claude-version,EC,008,C,11.0,5.0,3.776316,30.0,0.049688,0.532031,0.316456,0.0,1.0,1.578125,79.0,3.0,26.333333,3.010234205,0.516414992,-0.053235822,1.041255356,-2.321558421,0.216870345,-0.272442232,-0.649803992,0.552788273,-1.990770737,4.93924896,19.608052568,-0.097042731
claude-version,EC,009,A,14.0,4.0,3.330275,24.0,0.030553,0.472872,0.373913,7.0,2.0,1.927711,115.0,6.0,19.166667,4.37303,-0.351801202,-0.471914774,0.428451812,-2.732548442,-0.271780849,0.278140476,2.012703584,1.738520305,-1.896980376,8.393483927,49.167930811,-0.786630855
claude-version,EC,009,B,14.0,5.0,3.293103,22.0,0.028389,0.457353,0.418033,7.0,3.0,2.024096,122.0,6.0,20.333333,4.37303,0.516414992,-0.506806486,0.224183963,-2.779027795,-0.399967226,0.700921148,2.012703584,2.924252336,-1.871121263,9.065140727,49.167930811,-0.674372377
claude-version,EC,009,C,14.0,5.0,3.304762,22.0,0.031474,0.456522,0.414414,1.0,3.0,1.831325,111.0,6.0,18.5,4.37303,0.516414992,-0.495862698,0.224183963,-2.712766796,-0.406831256,0.666242017,-0.269445767,2.924252336,-1.922839757,8.009680042,49.167930811,-0.850778625
claude-version,EC,010,A,8.0,6.0,3.878049,32.0,0.047293,0.506522,0.5,0.0,1.0,1.402439,84.0,2.0,42.0,1.64743841,1.384631187,0.042256444,1.245523204,-2.372999294,0.00616693,1.48637136,-0.649803992,0.552788273,-2.0379055,5.419003817,9.75475982,1.410429154
claude-version,EC,010,B,7.0,5.0,4.634146,30.0,0.056514,0.577206,0.47619,1.0,1.0,1.317073,84.0,2.0,42.0,1.193173145,0.516414992,0.751971246,1.041255356,-2.174946564,0.590014206,1.258211619,-0.269445767,0.552788273,-2.060808328,5.419003817,9.75475982,1.410429154
claude-version,EC,010,C,11.0,6.0,3.386667,24.0,0.045156,0.533333,0.461538,0.0,1.0,1.207317,78.0,3.0,26.0,3.010234205,1.384631187,-0.418982099,0.428451812,-2.418898728,0.227624818,1.117808572,-0.649803992,0.552788273,-2.090254744,4.843297989,19.608052568,-0.129116568
claude-version,EC,011,A,14.0,5.0,3.814815,20.0,0.047096,0.410448,0.27381,11.0,2.0,1.753846,84.0,3.0,28.0,4.37303,0.516414992,-0.017098514,0.019916115,-2.377230547,-0.787400825,-0.681098273,3.534136485,1.738520305,-1.943626583,5.419003817,19.608052568,0.063326647
claude-version,EC,011,B,9.0,5.0,3.871429,26.0,0.055306,0.428846,0.219178,7.0,1.0,1.461538,73.0,3.0,24.333333,2.101703675,0.516414992,0.036042543,0.63271966,-2.200892524,-0.635434012,-1.20461037,2.012703584,0.552788273,-2.022049841,4.363543132,19.608052568,-0.289485946
claude-version,EC,011,C,13.0,5.0,3.723684,20.0,0.048996,0.424219,0.329114,9.0,1.0,1.692308,79.0,3.0,26.333333,3.918764735,0.516414992,-0.102639152,0.019916115,-2.336421504,-0.673652864,-0.151146725,2.773420035,0.552788273,-1.960136602,4.93924896,19.608052568,-0.097042731
claude-version,EC,012,A,11.0,6.0,3.753425,38.0,0.051417,0.509649,0.373333,8.0,0.0,1.396825,75.0,2.0,37.5,3.010234205,1.384631187,-0.074722591,1.858326749,-2.284422192,0.031995837,0.272582616,2.39306181,-0.632943758,-2.039411679,4.555445075,9.75475982,0.97743192
claude-version,EC,012,B,12.0,6.0,4.714286,33.0,0.067347,0.535714,0.305556,5.0,0.0,1.412698,72.0,2.0,36.0,3.46449947,1.384631187,0.827195118,1.347657129,-1.942270583,0.247291791,-0.376891673,1.251987134,-0.632943758,-2.035153115,4.267592161,9.75475982,0.833099508
claude-version,EC,012,C,10.0,7.0,3.666667,41.0,0.045267,0.486364,0.421687,9.0,0.0,1.650794,83.0,2.0,41.5,2.55596894,2.252847381,-0.156158487,2.164728521,-2.416514621,-0.160337419,0.735935667,2.773420035,-0.632943758,-1.971274385,5.323052845,9.75475982,1.36231835
claude-version,EC,013,A,14.0,6.0,3.758065,24.0,0.060614,0.507547,0.34375,7.0,2.0,1.292308,64.0,2.0,32.0,4.37303,1.384631187,-0.070367228,0.428451812,-2.086884944,0.014633393,-0.010896999,2.012703584,1.738520305,-2.067452525,3.49998439,9.75475982,0.448213078
claude-version,EC,013,B,11.0,7.0,3.944444,28.0,0.054784,0.523387,0.418919,7.0,0.0,1.584615,74.0,2.0,37.0,3.010234205,2.252847381,0.104578493,0.836987508,-2.212104271,0.145471218,0.709411259,2.012703584,-0.632943758,-1.989029536,4.459494104,9.75475982,0.929321116
claude-version,EC,013,C,12.0,6.0,3.566667,25.0,0.059444,0.494118,0.306452,7.0,1.0,1.261538,62.0,2.0,31.0,3.46449947,1.384631187,-0.250024062,0.530585736,-2.112014724,-0.09628966,-0.368305737,2.012703584,0.552788273,-2.075707802,3.308082448,9.75475982,0.35199147
claude-version,EC,014,A,8.0,6.0,4.290909,24.0,0.078017,0.637209,0.403509,1.0,0.0,1.372881,57.0,2.0,28.5,1.64743841,1.384631187,0.42978986,0.428451812,-1.713095588,1.085636809,0.561744664,-0.269445767,-0.632943758,-2.04583561,2.828327591,9.75475982,0.111437451
claude-version,EC,014,B,10.0,5.0,5.031746,31.0,0.079869,0.596078,0.4,0.0,0.0,1.559322,65.0,2.0,32.5,2.55596894,0.516414992,1.125180774,1.14338928,-1.67331751,0.745896241,0.52811961,-0.649803992,-0.632943758,-1.99581539,3.595935362,9.75475982,0.496323882
claude-version,EC,014,C,10.0,5.0,3.584615,28.0,0.055148,0.651961,0.426471,1.0,0.0,1.59322,68.0,3.0,22.666667,2.55596894,0.516414992,-0.233177069,0.836987508,-2.204286118,1.207487794,0.781778431,-0.269445767,-0.632943758,-1.986720902,3.883788276,19.608052568,-0.449855228
claude-version,EC,015,A,9.0,5.0,4.833333,55.0,0.061966,0.514286,0.35,3.0,2.0,1.639344,80.0,2.0,40.0,2.101703675,0.516414992,0.93893927,3.594603459,-2.057846088,0.070297289,0.048993735,0.491270684,1.738520305,-1.974346303,5.035199931,9.75475982,1.217985939
claude-version,EC,015,B,9.0,5.0,3.721311,19.0,0.061005,0.445833,0.3125,3.0,3.0,1.311475,64.0,3.0,21.333333,2.101703675,0.516414992,-0.104866582,-0.082217809,-2.078486873,-0.495122008,-0.310350671,0.491270684,2.924252336,-2.062310214,3.49998439,19.608052568,-0.578150769
claude-version,EC,015,C,8.0,8.0,4.053333,48.0,0.054044,0.539344,0.376623,3.0,4.0,1.590164,77.0,2.0,38.5,1.64743841,3.121063576,0.20678778,2.87966599,-2.22799832,0.27727546,0.304109098,0.491270684,4.109984367,-1.987540796,4.747347017,9.75475982,1.073653528
claude-version,EC,016,A,15.0,5.0,5.289256,47.0,0.043713,0.505941,0.395161,4.0,1.0,1.87234,124.0,3.0,41.333333,4.827295265,0.516414992,1.366894018,2.777532066,-2.449892122,0.001367891,0.481749808,0.871628909,0.552788273,-1.911835851,9.257042669,19.608052568,1.346281384
claude-version,EC,016,B,15.0,6.0,4.86087,49.0,0.042268,0.531443,0.381356,5.0,2.0,1.765957,118.0,3.0,39.333333,4.827295265,1.384631187,0.964787033,2.981799914,-2.480928474,0.212013486,0.349463154,1.251987134,1.738520305,-1.940377326,8.681336841,19.608052568,1.153838169
claude-version,EC,016,C,17.0,6.0,5.020202,32.0,0.050709,0.462195,0.382353,6.0,2.0,1.510638,102.0,3.0,34.0,5.735825795,1.384631187,1.114344932,1.245523204,-2.29962893,-0.359972482,0.359016924,1.632345359,1.738520305,-2.008876811,7.1461213,19.608052568,0.640656293
claude-version,EC,017,A,16.0,5.0,3.697368,26.0,0.04865,0.508594,0.3625,6.0,0.0,1.493151,80.0,4.0,20.0,5.28156053,0.516414992,-0.127340816,0.63271966,-2.343853046,0.023281575,0.168775204,1.632345359,-0.632943758,-2.013568395,5.035199931,29.461345316,-0.706446214
claude-version,EC,017,B,18.0,5.0,3.95122,21.0,0.048186,0.457246,0.337209,6.0,0.0,1.520548,86.0,4.0,21.5,6.19009106,0.516414992,0.110938825,0.122050039,-2.353819043,-0.400851042,-0.073576246,1.632345359,-0.632943758,-2.006218059,5.610905759,29.461345316,-0.562113802
claude-version,EC,017,C,19.0,5.0,3.93617,27.0,0.041874,0.497403,0.387755,9.0,1.0,1.780822,98.0,4.0,24.5,6.644356325,0.516414992,0.096812055,0.734853584,-2.48939098,-0.069155679,0.410781683,2.773420035,0.552788273,-1.936389198,6.762317415,29.461345316,-0.273448979
claude-version,EC,018,A,7.0,4.0,3.5,19.0,0.072917,0.382927,0.36,4.0,3.0,1.014925,50.0,2.0,25.0,1.193173145,-0.351801202,-0.312601426,-0.082217809,-1.822635651,-1.014723286,0.14481891,0.871628909,2.924252336,-2.141871556,2.156670792,9.75475982,-0.225338176
claude-version,EC,018,B,7.0,4.0,3.227273,19.0,0.048898,0.447321,0.492754,5.0,3.0,1.402985,69.0,3.0,23.0,1.193173145,-0.351801202,-0.568598194,-0.082217809,-2.338526391,-0.482831182,1.416936438,1.251987134,2.924252336,-2.037759014,3.979739247,19.608052568,-0.417781391
claude-version,EC,018,C,9.0,5.0,3.948052,23.0,0.051273,0.405882,0.3375,4.0,3.0,1.656716,80.0,3.0,26.666667,2.101703675,0.516414992,0.107965163,0.326317888,-2.287515088,-0.825115819,-0.070787734,0.871628909,2.924252336,-1.969685572,5.035199931,19.608052568,-0.064968797
claude-version,EC,019,A,18.0,7.0,5.313953,55.0,0.06179,0.488462,0.284091,17.0,1.0,1.710526,88.0,2.0,44.0,6.19009106,2.252847381,1.390075999,3.594603459,-2.061626294,-0.143008015,-0.582580411,5.816285836,0.552788273,-1.955248898,5.802807702,9.75475982,1.60287237
claude-version,EC,019,B,14.0,5.0,4.217391,35.0,0.061122,0.611667,0.309859,9.0,1.0,1.394737,71.0,2.0,35.5,4.37303,0.516414992,0.360781766,1.551924977,-2.075973895,0.874660816,-0.3356581,2.773420035,0.552788273,-2.039971868,4.17164119,9.75475982,0.784988705
claude-version,EC,019,C,15.0,6.0,5.229508,35.0,0.08573,0.557692,0.269841,6.0,1.0,1.184211,63.0,2.0,31.5,4.827295265,1.384631187,1.310811214,1.551924977,-1.547432351,0.428829274,-0.719131285,1.632345359,0.552788273,-2.096453848,3.404033419,9.75475982,0.400102274
claude-version,EC,020,A,15.0,5.0,3.839506,25.0,0.047401,0.473485,0.376471,0.0,0.0,2.032787,85.0,4.0,21.25,4.827295265,0.516414992,0.006077835,0.530585736,-2.370679622,-0.266717491,0.302652556,-0.649803992,-0.632943758,-1.868789556,5.514954788,29.461345316,-0.586169204
claude-version,EC,020,B,15.0,6.0,4.151899,24.0,0.052556,0.478358,0.337349,0.0,1.0,1.95082,83.0,4.0,20.75,4.827295265,1.384631187,0.299307323,0.428451812,-2.259958244,-0.226466688,-0.072234694,-0.649803992,0.552788273,-1.890780467,5.323052845,29.461345316,-0.634280008
claude-version,EC,020,C,14.0,5.0,3.189873,26.0,0.040378,0.47803,0.39759,0.0,1.0,1.918033,83.0,4.0,20.75,4.37303,0.516414992,-0.603703919,0.63271966,-2.521522732,-0.229175956,0.505025743,-0.649803992,0.552788273,-1.899576885,5.323052845,29.461345316,-0.634280008
claude-version,EC,021,A,16.0,5.0,4.755102,27.0,0.048521,0.541772,0.29703,4.0,0.0,1.769231,101.0,3.0,33.666667,5.28156053,0.516414992,0.865507291,0.734853584,-2.346623765,0.297330651,-0.458592217,0.871628909,-0.632943758,-1.939498945,7.050170329,19.608052568,0.608582456
claude-version,EC,021,B,14.0,6.0,4.602041,25.0,0.04696,0.53642,0.382353,9.0,0.0,1.782051,102.0,4.0,25.5,4.37303,1.384631187,0.721835703,0.530585736,-2.380151615,0.253123326,0.359016924,2.773420035,-0.632943758,-1.936059469,7.1461213,29.461345316,-0.177227372
claude-version,EC,021,C,16.0,5.0,4.425743,28.0,0.043819,0.535976,0.32381,7.0,0.0,1.807692,105.0,4.0,26.25,5.28156053,0.516414992,0.55635257,0.836987508,-2.447615407,0.249455902,-0.201972398,2.012703584,-0.632943758,-1.92918025,7.433974214,29.461345316,-0.105061166
claude-version,EC,022,A,10.0,5.0,5.128571,34.0,0.073265,0.55,0.416667,4.0,2.0,1.329268,72.0,2.0,36.0,2.55596894,0.516414992,1.216066118,1.449791053,-1.815161152,0.365293633,0.687831429,0.871628909,1.738520305,-2.057536533,4.267592161,9.75475982,0.833099508
claude-version,EC,022,B,9.0,5.0,5.135593,30.0,0.087044,0.536275,0.377049,5.0,2.0,1.085366,61.0,2.0,30.5,2.101703675,0.516414992,1.222657359,1.041255356,-1.519209676,0.251925631,0.308191251,1.251987134,1.738520305,-2.122972954,3.212131476,9.75475982,0.303880666
claude-version,EC,022,C,8.0,6.0,4.40625,32.0,0.068848,0.530909,0.363636,6.0,1.0,1.195122,66.0,2.0,33.0,1.64743841,1.384631187,0.538055353,1.245523204,-1.910031438,0.207602666,0.179660944,1.632345359,0.552788273,-2.093526538,3.691886333,9.75475982,0.544434686
claude-version,EC,023,A,14.0,6.0,3.511905,24.0,0.041808,0.528378,0.431818,7.0,1.0,1.337209,88.0,4.0,22.0,4.37303,1.384631187,-0.301426729,0.428451812,-2.490808558,0.186696697,0.833016152,2.012703584,0.552788273,-2.055406044,5.802807702,29.461345316,-0.514002998
claude-version,EC,023,B,12.0,4.0,3.35443,18.0,0.042461,0.476812,0.46988,6.0,2.0,1.209302,83.0,4.0,20.75,3.46449947,-0.351801202,-0.449241544,-0.184351733,-2.476783134,-0.239236592,1.197745933,1.632345359,1.738520305,-2.089722188,5.323052845,29.461345316,-0.634280008
claude-version,EC,023,C,12.0,4.0,3.577465,21.0,0.050387,0.50873,0.4,6.0,1.0,1.05814,75.0,4.0,18.75,3.46449947,-0.351801202,-0.239888458,0.122050039,-2.306544989,0.02440493,0.52811961,1.632345359,0.552788273,-2.130277412,4.555445075,29.461345316,-0.826723223
claude-version,EC,024,A,14.0,4.0,5.116883,43.0,0.066453,0.446774,0.2875,3.0,1.0,1.464789,80.0,3.0,26.666667,4.37303,-0.351801202,1.205095109,2.36899637,-1.961472311,-0.487349382,-0.549913609,0.491270684,0.552788273,-2.02117763,5.035199931,19.608052568,-0.064968797
claude-version,EC,024,B,17.0,5.0,5.244898,56.0,0.053519,0.438272,0.287129,2.0,2.0,1.887324,101.0,3.0,33.666667,5.735825795,0.516414992,1.325257126,3.696737383,-2.239274503,-0.557575594,-0.553468723,0.110912458,1.738520305,-1.907815797,7.050170329,19.608052568,0.608582456
claude-version,EC,024,C,18.0,6.0,4.892857,37.0,0.058248,0.431061,0.275862,3.0,1.0,1.535211,87.0,3.0,29.0,6.19009106,1.384631187,0.994811815,1.756192825,-2.137702942,-0.617138192,-0.661434947,0.491270684,0.552788273,-2.002284126,5.706856731,19.608052568,0.159548255
claude-version,EC,025,A,5.0,4.0,3.462687,18.0,0.051682,0.49569,0.414286,1.0,1.0,1.5,70.0,3.0,23.333333,0.284642615,-0.351801202,-0.347625488,-0.184351733,-2.278730404,-0.083304997,0.665015455,-0.269445767,0.552788273,-2.011730878,4.075690218,19.608052568,-0.385707554
claude-version,EC,025,B,5.0,4.0,3.0,15.0,0.050847,0.507692,0.403226,1.0,0.0,1.316667,62.0,3.0,20.666667,0.284642615,-0.351801202,-0.781929304,-0.490753505,-2.296664905,0.015831088,0.559032812,-0.269445767,-0.632943758,-2.060917253,3.308082448,19.608052568,-0.642298443
claude-version,EC,025,C,5.0,4.0,2.901961,15.0,0.056901,0.477778,0.388889,1.0,0.0,1.133333,54.0,3.0,18.0,0.284642615,-0.351801202,-0.873954176,-0.490753505,-2.166634406,-0.231257467,0.421648258,-0.269445767,-0.632943758,-2.110103897,2.540474677,19.608052568,-0.898889429
claude-version,EC,026,A,13.0,4.0,3.666667,29.0,0.05314,0.507407,0.388889,9.0,2.0,1.557377,72.0,3.0,24.0,3.918764735,-0.351801202,-0.156158487,0.939121432,-2.247414833,0.013476998,0.421648258,2.773420035,1.738520305,-1.996337214,4.267592161,19.608052568,-0.321559783
claude-version,EC,026,B,11.0,4.0,3.835616,33.0,0.052543,0.616964,0.407895,5.0,1.0,1.639344,76.0,3.0,25.333333,3.010234205,-0.351801202,0.002426465,1.347657129,-2.260237464,0.918413844,0.603773586,1.251987134,0.552788273,-1.974346303,4.651396046,19.608052568,-0.193264338
claude-version,EC,026,C,11.0,5.0,4.071429,33.0,0.058163,0.448148,0.383562,6.0,1.0,1.557377,73.0,3.0,24.333333,3.010234205,0.516414992,0.223773694,1.347657129,-2.13952861,-0.476000192,0.370602187,1.632345359,0.552788273,-1.996337214,4.363543132,19.608052568,-0.289485946
claude-version,EC,027,A,16.0,6.0,5.877778,60.0,0.065309,0.381013,0.391304,0.0,5.0,2.1875,92.0,2.0,46.0,5.28156053,1.384631187,1.919313581,4.105273079,-1.986043651,-1.030532857,0.444790038,-0.649803992,5.295716399,-1.827281635,6.186611587,9.75475982,1.795315585
claude-version,EC,027,B,15.0,7.0,6.395349,59.0,0.074365,0.39863,0.306818,3.0,4.0,1.984375,88.0,2.0,44.0,4.827295265,2.252847381,2.40513458,4.003139155,-1.791534864,-0.885017076,-0.364798536,0.491270684,4.109984367,-1.881778002,5.802807702,9.75475982,1.60287237
claude-version,EC,027,C,11.0,5.0,5.222222,55.0,0.064472,0.43,0.421687,0.0,7.0,1.828125,83.0,2.0,41.5,3.010234205,0.516414992,1.303972168,3.594603459,-2.004021108,-0.625902014,0.735935667,-0.649803992,7.667180462,-1.923698285,5.323052845,9.75475982,1.36231835
claude-version,EC,028,A,12.0,7.0,3.054795,14.0,0.041847,0.563281,0.447368,3.0,4.0,1.324675,76.0,3.0,25.333333,3.46449947,2.252847381,-0.730495662,-0.592887429,-2.489970898,0.474994211,0.982024299,0.491270684,4.109984367,-2.058768788,4.651396046,19.608052568,-0.193264338
claude-version,EC,028,B,7.0,5.0,2.906667,18.0,0.038756,0.562698,0.525641,3.0,3.0,1.350649,78.0,3.0,26.0,1.193173145,0.516414992,-0.869536862,-0.184351733,-2.556360768,0.470178652,1.732076692,0.491270684,2.924252336,-2.051800229,4.843297989,19.608052568,-0.129116568
claude-version,EC,028,C,9.0,5.0,3.1875,20.0,0.039844,0.534328,0.518072,3.0,3.0,1.415584,83.0,3.0,27.666667,2.101703675,0.516414992,-0.60593135,0.019916115,-2.532992221,0.235843482,1.659546617,0.491270684,2.924252336,-2.03437883,5.323052845,19.608052568,0.03125281
claude-version,EC,029,A,9.0,6.0,4.142857,23.0,0.059184,0.483621,0.444444,0.0,3.0,1.462687,72.0,2.0,36.0,2.101703675,1.384631187,0.290819998,0.326317888,-2.117599119,-0.182994499,0.954005018,-0.649803992,2.924252336,-2.021741576,4.267592161,9.75475982,0.833099508
claude-version,EC,029,B,9.0,6.0,5.147059,36.0,0.075692,0.451754,0.471429,0.0,2.0,1.462687,70.0,2.0,35.0,2.101703675,1.384631187,1.233419986,1.654058901,-1.763032969,-0.446214763,1.212589253,-0.649803992,1.738520305,-2.021741576,4.075690218,9.75475982,0.736877901
claude-version,EC,029,C,8.0,7.0,5.211268,29.0,0.073398,0.501639,0.452055,0.0,2.0,1.567164,73.0,2.0,36.5,1.64743841,2.252847381,1.293690133,0.939121432,-1.812304519,-0.034166473,1.026937559,-0.649803992,1.738520305,-1.993711461,4.363543132,9.75475982,0.881210312
claude-version,EC,030,A,11.0,4.0,3.357798,21.0,0.030805,0.539474,0.359649,1.0,0.0,1.819277,114.0,5.0,22.8,3.010234205,-0.351801202,-0.446080152,0.122050039,-2.727135874,0.278349255,0.141455446,-0.269445767,-0.632943758,-1.926072113,8.297532956,39.314638064,-0.437025712
claude-version,EC,030,B,15.0,4.0,3.611111,25.0,0.033436,0.512632,0.309735,1.0,1.0,1.722892,113.0,5.0,22.6,4.827295265,-0.351801202,-0.208306446,0.530585736,-2.670626089,0.056635309,-0.336846332,-0.269445767,0.552788273,-1.951931226,8.201581985,39.314638064,-0.456270034
claude-version,EC,030,C,15.0,4.0,3.020408,15.0,0.03082,0.574706,0.330097,3.0,1.0,1.638554,103.0,5.0,20.6,4.827295265,-0.351801202,-0.762773217,-0.490753505,-2.726813698,0.569364297,-0.141727111,0.491270684,0.552788273,-1.974558252,7.242072272,39.314638064,-0.648713249
